ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
XYZG,XYZ,1.999542,262,ols,0.009656,8000,0.009656,False,False,16.039899826049805,0.009656,1.0,False,True,False,False,False,False,False,False,False,1.071722,1.029682,0.436361,0.428931,0.52166,0.515021,0.0075,manual,0.0,0.03595,0.315376,0.308498,True,0.436361,0.426705,0.426705,0.4998855,0.5998625999999999,0.5,0.5998625999999999,bucket_1,,False,0.009656,ETF_LS,6026.539822264183,-3013.960107996823,6026.539822264183,-3013.960107996823,6026.539822264183,0.0,-0.0,6026.539822264183,core_leveraged
CRCA,CRCL,1.980098,177,ols,0.112378,350000,0.112378,False,False,45.54999923706055,0.112378,1.0,False,True,False,False,False,False,False,False,False,1.886199,1.931981,1.150298,1.123235,1.127605,1.177581,,missing,0.0,0.03595,1.269021,1.380809,True,1.185632,1.03792,1.073254,0.4950245,0.5940293999999999,0.5,0.5940293999999999,bucket_1,,False,0.112378,ETF_LS,11726.366932646702,-5922.114426986292,11726.366932646702,-5922.114426986292,31042.533262193625,0.0,-0.0,31042.533262193625,core_leveraged
NVDB,NVDA,1.995883,154,ols,0.105715,45000,0.105715,False,False,30.084999084472656,0.105715,1.0,False,True,False,False,False,False,False,False,False,0.700637,0.703334,0.26138,0.255644,0.337567,0.336251,,missing,0.0,0.03595,0.149051,0.148169,True,0.217697,0.155665,0.111982,0.49897075,0.5987649,0.5,0.5987649,bucket_1,,False,0.105715,ETF_LS,775.8640453337824,-388.7322279581431,775.8640453337824,-388.7322279581431,12205.75591975643,0.0,-0.0,12205.75591975643,core_leveraged
PLTA,PLTR,1.995306,154,ols,0.105728,30000,0.105728,False,False,17.989999771118164,0.105728,1.0,False,True,False,False,False,False,False,False,False,1.050503,1.029954,0.401863,0.385363,0.534192,0.530403,,missing,0.0,0.03595,0.319136,0.315131,True,0.369691,0.296135,0.263963,0.4988265,0.5985918,0.5,0.5985918,bucket_1,,False,0.105728,ETF_LS,1452.7021719887225,-728.0598424445786,1452.7021719887225,-728.0598424445786,14811.458435993702,0.0,-0.0,14811.458435993702,core_leveraged
TSLI,TSLA,1.984246,154,ols,0.044389,30000,0.044389,False,False,24.56999969482422,0.044389,1.0,False,True,False,False,False,False,False,False,False,0.873407,0.878789,0.330538,0.303669,0.487462,0.486128,,missing,0.0,0.03595,0.267417,0.266149,True,0.305991,0.286149,0.261602,0.4960615,0.5952738,0.5,0.5952738,bucket_1,,False,0.044389,ETF_LS,3004.42225665207,-1514.1379932992531,3004.42225665207,-1514.1379932992531,17905.6283370756,0.0,-0.0,17905.6283370756,core_leveraged
COIA,COIN,2.005497,154,ols,0.115302,40000,0.115302,False,False,7.440000057220459,0.115302,1.0,False,True,False,False,False,False,False,False,False,1.429599,1.442494,0.708635,0.702239,0.722539,0.735783,,missing,0.0,0.03595,0.562523,0.581996,True,0.651814,0.593333,0.536512,0.50137425,0.6016491,0.50137425,0.6016491,bucket_1,,False,0.115302,ETF_LS,4717.483313822031,-2352.2764251564727,4717.483313822031,-2352.2764251564727,20747.407780595833,0.0,-0.0,20747.407780595833,core_leveraged
BITU,IBIT,1.992275,501,ols,0.0635609999999999,55000,0.0635609999999999,False,False,15.515000343322754,0.0635609999999999,1.0,False,True,False,False,False,False,False,False,False,0.882579,0.872686,0.406472,0.400967,0.439246,0.438288,0.0098,yfinance,0.0,0.03595,0.236179,0.235348,True,0.406472,0.342911,0.342911,0.49806875,0.5976825,0.5,0.5976825,bucket_1,,False,0.0635609999999999,ETF_LS,3558.019401348814,-1785.9077694338453,3558.019401348814,-1785.9077694338453,16586.581428901547,0.0,-0.0,16586.581428901547,core_leveraged
ETHT,ETHA,1.991499,438,ols,0.081773,50000,0.081773,False,False,19.21999931335449,0.081773,1.0,False,True,False,False,False,False,False,False,False,1.441287,1.452569,0.76403,0.753345,0.723748,0.729457,0.0094,proshares,0.0,0.03595,0.562195,0.570386,True,0.76403,0.682257,0.682257,0.49787475,0.5974497,0.5,0.5974497,bucket_1,,False,0.081773,ETF_LS,7464.564584124039,-3748.2140759920244,7464.564584124039,-3748.2140759920244,26260.672021204515,0.0,-0.0,26260.672021204515,core_leveraged
UXRP,XRPZ,2.000059,101,ols,0.037218,500000,0.037218,False,False,4.235000133514404,0.037218,1.0,False,True,False,False,False,False,False,False,False,1.585022,1.553358,0.854681,0.878529,0.781799,0.781214,,missing,0.0,0.03595,0.647216,0.646301,True,0.730367,0.817463,0.693149,0.50001475,0.6000176999999999,0.50001475,0.6000176999999999,bucket_1,,False,0.037218,ETF_LS,8749.61045247293,-4374.676173289354,8749.61045247293,-4374.676173289354,35507.2522248552,0.0,-0.0,35507.2522248552,core_leveraged
SOLT,SOEZ,2.01531,95,ols,0.077697,100000,0.077697,False,False,51.47299957275391,0.077697,1.0,False,True,False,False,False,False,False,False,False,1.501823,1.487255,0.819812,0.796387,0.749047,0.744745,0.0185,yfinance,0.0,0.03595,0.629023,0.622448,True,0.700947,0.742115,0.62325,0.5038275,0.6045929999999999,0.5038275,0.6045929999999999,bucket_1,,False,0.077697,ETF_LS,6799.848772513434,-3374.095683797249,6799.848772513434,-3374.095683797249,6799.848772513434,0.0,-0.0,6799.848772513434,core_leveraged
TSLR,TSLA,1.998952,501,ols,0.088932,15000,0.088932,False,False,22.420000076293945,0.088932,1.0,False,True,False,False,False,False,False,False,False,0.980221,0.971928,0.486917,0.475919,0.487462,0.486128,0.0115,manual,0.0,0.03595,0.284658,0.283361,True,0.486917,0.397985,0.397985,0.499738,0.5996856,0.5,0.5996856,bucket_1,,False,0.088932,ETF_LS,3613.169799669082,-1807.5320466269734,3613.169799669082,-1807.5320466269734,17905.6283370756,0.0,-0.0,17905.6283370756,core_leveraged
AAPB,AAPL,1.989855,501,ols,0.038346,70000,0.038346,False,False,30.69499969482422,0.038346,1.0,False,True,False,False,False,False,False,False,False,0.471212,0.474042,0.161489,0.159298,0.236222,0.236681,0.0115,manual,0.0,0.03595,0.10204,0.102254,True,0.161489,0.123143,0.123143,0.49746375,0.5969565,0.5,0.5969565,bucket_1,,False,0.038346,ETF_LS,1374.1919381592656,-690.599032672866,1374.1919381592656,-690.599032672866,1374.1919381592656,0.0,-0.0,1374.1919381592656,core_leveraged
AMDL,AMD,1.998315,501,ols,0.04398,100000,0.04398,False,False,25.040000915527344,0.04398,1.0,False,True,False,False,False,False,False,False,False,1.146322,1.158902,0.413521,0.409674,0.576866,0.580395,0.0115,manual,0.0,0.03595,0.379323,0.383397,True,0.413521,0.369541,0.369541,0.49957875,0.5994945,0.5,0.5994945,bucket_1,,False,0.04398,ETF_LS,4405.373165086923,-2204.5439107883008,4405.373165086923,-2204.5439107883008,15573.579665726851,0.0,-0.0,15573.579665726851,core_leveraged
AMZZ,AMZN,1.991151,501,ols,0.048,20000,0.048,False,False,35.7599983215332,0.048,1.0,False,True,False,False,False,False,False,False,False,0.617412,0.620263,0.184855,0.18128,0.311021,0.311714,0.0115,manual,0.0,0.03595,0.142586,0.143012,True,0.184855,0.136855,0.136855,0.49778775,0.5973453,0.5,0.5973453,bucket_1,,False,0.048,ETF_LS,1302.12829425804,-653.9575824525815,1302.12829425804,-653.9575824525815,1302.12829425804,0.0,-0.0,1302.12829425804,core_leveraged
AVGU,AVGO,1.99206,194,ols,0.134144,35000,0.134144,False,False,45.630001068115234,0.134144,1.0,False,True,False,False,False,False,False,False,False,0.881879,0.889744,0.284392,0.278373,0.425952,0.42574,0.0115,manual,0.0,0.03595,0.226444,0.226266,True,0.271055,0.1502479999999999,0.1369109999999999,0.498015,0.597618,0.5,0.597618,bucket_1,,False,0.134144,ETF_LS,775.3673563277183,-389.2289169642071,775.3673563277183,-389.2289169642071,11023.806107023114,0.0,-0.0,11023.806107023114,core_leveraged
BABX,BABA,2.006326,501,ols,0.021633,900000,0.021633,False,False,28.74760055541992,0.021633,1.0,False,True,False,False,False,False,False,False,False,0.845358,0.861712,0.289524,0.284306,0.425318,0.430353,0.0115,manual,0.0,0.03595,0.230293,0.234642,True,0.289524,0.267891,0.267891,0.5015815,0.6018978,0.5015815,0.6018978,bucket_1,,False,0.021633,ETF_LS,3670.3904544241154,-1829.4088071550264,3670.3904544241154,-1829.4088071550264,5322.130417245484,0.0,-0.0,5322.130417245484,core_leveraged
BULX,BULL,1.973709,159,ols,0.099648,10000,0.099648,False,False,5.070000171661377,0.099648,1.0,False,True,False,False,False,False,False,False,False,1.174601,1.161252,0.604804,0.594785,0.789788,0.788858,0.0115,manual,0.0,0.03595,0.645886,0.644476,True,0.619965,0.505156,0.520317,0.49342725,0.5921126999999999,0.5,0.5921126999999999,bucket_1,,False,0.099648,ETF_LS,4918.959062271537,-2492.241289000322,4918.959062271537,-2492.241289000322,6453.059556578966,0.0,-0.0,6453.059556578966,core_leveraged
CONL,COIN,1.987528,501,ols,0.094479,1100000,0.094479,False,False,9.580400466918944,0.094479,1.0,False,True,False,False,False,False,False,False,False,1.429572,1.462654,0.776842,0.767315,0.722539,0.735783,0.0115,manual,0.0,0.03595,0.559338,0.578292,True,0.776842,0.682363,0.682363,0.496882,0.5962584,0.5,0.5962584,bucket_1,,False,0.094479,ETF_LS,7139.804453134924,-3592.3038332717447,7139.804453134924,-3592.3038332717447,20747.407780595833,0.0,-0.0,20747.407780595833,core_leveraged
CRWL,CRWD,1.996136,359,ols,0.1381129999999999,500,0.1381129999999999,False,False,25.63999938964844,0.1381129999999999,1.0,False,True,False,False,False,False,False,True,False,0.859125,0.854783,0.396601,0.390055,0.426831,0.426571,0.0115,manual,0.0,0.03595,0.228441,0.228221,True,0.396601,0.258488,0.258488,0.499034,0.5988408,0.5,0.5988408,bucket_1,,False,0.1381129999999999,ETF_LS,775.8968706974084,-388.69940259451687,775.8968706974084,-388.69940259451687,775.8968706974084,0.0,-0.0,775.8968706974084,core_leveraged
DLLL,DELL,1.986496,296,ols,0.029062,30000,0.029062,False,False,59.55500030517578,0.029062,1.0,False,True,False,False,False,False,False,False,False,0.979299,1.002662,0.388368,0.382601,0.497725,0.503715,0.0115,manual,0.0,0.03595,0.289699,0.295577,True,0.388368,0.359306,0.359306,0.496624,0.5959488,0.5,0.5959488,bucket_1,,False,0.029062,ETF_LS,4660.28631386331,-2345.9832357393675,4660.28631386331,-2345.9832357393675,4660.28631386331,0.0,-0.0,4660.28631386331,core_leveraged
ETRL,ETOR,1.99719,159,ols,0.110633,30000,0.110633,False,False,12.113300323486328,0.110633,1.0,False,True,False,False,False,False,False,False,False,1.039694,1.084896,0.434049,0.426291,0.621629,0.645335,0.0115,manual,0.0,0.03595,0.432144,0.462053,True,0.433346,0.323416,0.322713,0.4992975,0.5991569999999999,0.5,0.5991569999999999,bucket_1,,False,0.110633,ETF_LS,2083.669123601992,-1043.3003988613962,2083.669123601992,-1043.3003988613962,2083.669123601992,0.0,-0.0,2083.669123601992,core_leveraged
GOU,GOOGL,2.008037,96,ols,0.054535,20000,0.054535,False,False,26.849000930786133,0.054535,1.0,False,True,False,False,False,False,False,False,False,0.523042,0.5274,0.19739,0.191328,0.288072,0.285707,0.0115,manual,0.0,0.03595,0.131728,0.130354,True,0.156742,0.142855,0.1022069999999999,0.50200925,0.6024111,0.50200925,0.6024111,bucket_1,,False,0.054535,ETF_LS,777.4347213256679,-387.16155196625755,777.4347213256679,-387.16155196625755,4404.771713820222,0.0,-0.0,4404.771713820222,core_leveraged
INTW,INTC,1.987729,297,ols,0.05867,100000,0.05867,False,False,111.75,0.05867,1.0,False,True,False,False,False,False,False,False,False,1.248521,1.268049,0.549661,0.54241,0.631286,0.636492,0.0115,manual,0.0,0.03595,0.438225,0.444705,True,0.549661,0.4909909999999999,0.4909909999999999,0.49693225,0.5963187,0.5,0.5963187,bucket_1,,False,0.05867,ETF_LS,5594.89850092922,-2814.718958635317,5594.89850092922,-2814.718958635317,6370.002512656514,0.0,-0.0,6370.002512656514,core_leveraged
IONL,IONQ,1.986808,269,ols,0.256967,90000,0.256967,False,False,27.209999084472656,0.256967,1.0,False,True,False,False,False,False,False,False,False,1.805871,1.911009,1.044442,1.036391,0.92686,0.961445,0.0115,manual,0.0,0.03595,0.889121,0.953141,True,1.044442,0.7874750000000001,0.7874750000000001,0.496702,0.5960424,0.5,0.5960424,bucket_1,,False,0.256967,ETF_LS,4303.630232030976,-2166.1027296200623,4303.630232030976,-2166.1027296200623,29560.89759477265,0.0,-0.0,29560.89759477265,core_leveraged
MRAL,MARA,1.978558,282,ols,0.36142,1500000,0.36142,False,False,5.942699909210205,0.36142,1.0,False,False,True,False,False,True,True,False,False,1.586725,1.591856,0.879254,0.86719,0.795884,0.802246,0.0115,manual,0.0,0.03595,0.659883,0.669726,True,0.879254,0.5178339999999999,0.5178339999999999,0.4946395,0.5935674,0.5,0.5935674,bucket_1,,False,0.36142,ETF_LS,0.0,0.0,0.0,0.0,26388.752380420374,0.0,-0.0,26388.752380420374,
FBL,META,1.997378,501,ols,0.068669,150000,0.068669,False,False,31.3700008392334,0.068669,1.0,False,True,False,False,False,False,False,False,False,0.704744,0.709935,0.228615,0.218122,0.352577,0.354625,0.0115,manual,0.0,0.03595,0.171178,0.17262,True,0.228615,0.159946,0.159946,0.4993445,0.5992134,0.5,0.5992134,bucket_1,,False,0.068669,ETF_LS,1067.4668642019028,-534.4340751735039,1067.4668642019028,-534.4340751735039,24513.420974372308,0.0,-0.0,24513.420974372308,core_leveraged
MVLL,MRVL,1.993581,282,ols,0.119532,1700000,0.119532,False,False,61.275001525878906,0.119532,1.0,False,True,False,False,False,False,False,False,False,1.160383,1.148126,0.562164,0.554451,0.578301,0.576522,0.0115,manual,0.0,0.03595,0.378438,0.376403,True,0.562164,0.4426319999999999,0.4426319999999999,0.49839525,0.5980743,0.5,0.5980743,bucket_1,,False,0.119532,ETF_LS,3400.3126558636627,-1705.6305491794226,3400.3126558636627,-1705.6305491794226,3400.3126558636627,0.0,-0.0,3400.3126558636627,core_leveraged
MSTP,MSTR,1.996144,217,ols,0.326935,2000,0.326935,False,False,2.8299999237060547,0.326935,1.0,False,True,False,False,False,False,False,False,False,1.420093,1.422965,0.712614,0.700109,0.68118,0.686807,0.0115,manual,0.0,0.03595,0.508637,0.51629,True,0.684284,0.385679,0.357349,0.499036,0.5988431999999999,0.5,0.5988431999999999,bucket_1,,False,0.326935,ETF_LS,775.8979085631522,-388.6983647287732,775.8979085631522,-388.6983647287732,39591.948169163195,0.0,-0.0,39591.948169163195,core_leveraged
MULL,MU,1.998864,359,ols,0.070188,60000,0.070188,False,False,203.3699951171875,0.070188,1.0,False,True,False,False,False,False,False,False,False,1.185379,1.178594,0.601263,0.591602,0.596517,0.58877,0.0115,manual,0.0,0.03595,0.402636,0.393469,True,0.601263,0.531075,0.531075,0.499716,0.5996592,0.5,0.5996592,bucket_1,,False,0.070188,ETF_LS,5811.595671111482,-2907.4492667392487,5811.595671111482,-2907.4492667392487,11893.35973256204,0.0,-0.0,11893.35973256204,core_leveraged
NBIL,NBIS,1.998419,135,ols,0.130205,300000,0.130205,False,False,23.399999618530277,0.130205,1.0,False,True,False,False,False,False,False,False,False,1.895417,1.921258,1.017241,0.989218,0.965715,1.0138,0.0115,manual,0.0,0.03595,0.977788,1.072747,True,0.998924,0.887036,0.868719,0.49960475,0.5995256999999999,0.5,0.5995256999999999,bucket_1,,False,0.130205,ETF_LS,8616.395574123022,-4311.606111692805,8616.395574123022,-4311.606111692805,31754.393827712418,0.0,-0.0,31754.393827712418,core_leveraged
NOWL,NOW,1.99235,194,ols,0.111394,250000,0.111394,False,False,5.494999885559082,0.111394,1.0,False,True,False,False,False,False,False,False,False,0.869141,0.834518,0.34329,0.330038,0.418369,0.418021,0.0115,manual,0.0,0.03595,0.220204,0.219916,True,0.314961,0.231896,0.203567,0.4980875,0.597705,0.5,0.597705,bucket_1,,False,0.111394,ETF_LS,775.4050779799046,-389.19119531202074,775.4050779799046,-389.19119531202074,775.4050779799046,0.0,-0.0,775.4050779799046,core_leveraged
NVDL,NVDA,1.987683,501,ols,0.06227,60000,0.06227,False,False,95.8000030517578,0.06227,1.0,False,True,False,False,False,False,False,False,False,0.671284,0.671587,0.365288,0.358248,0.337567,0.336251,0.0115,manual,0.0,0.03595,0.158862,0.157992,True,0.365288,0.303018,0.303018,0.49692075,0.5963049,0.5,0.5963049,bucket_1,,False,0.06227,ETF_LS,3077.1709286114155,-1548.1195586073911,3077.1709286114155,-1548.1195586073911,12205.75591975643,0.0,-0.0,12205.75591975643,core_leveraged
PTIR,PLTR,1.996529,408,ols,0.02978,90000,0.02978,False,False,17.020000457763672,0.02978,1.0,False,True,False,False,False,False,False,False,False,1.0789,1.058701,0.500979,0.497028,0.534192,0.530403,0.0115,manual,0.0,0.03595,0.331202,0.32719,True,0.500979,0.4711989999999999,0.4711989999999999,0.49913225,0.5989587,0.5,0.5989587,bucket_1,,False,0.02978,ETF_LS,6082.200672459921,-3046.387341461066,6082.200672459921,-3046.387341461066,14811.458435993702,0.0,-0.0,14811.458435993702,core_leveraged
RDTL,RDDT,1.981442,270,ols,0.057076,60000,0.057076,False,False,20.68000030517578,0.057076,1.0,False,True,False,False,False,False,False,False,False,1.297465,1.297868,0.649881,0.631243,0.652209,0.654313,0.0115,manual,0.0,0.03595,0.460391,0.463064,True,0.649881,0.592805,0.592805,0.4953605,0.5944326,0.5,0.5944326,bucket_1,,False,0.057076,ETF_LS,6951.828906383173,-3508.469542072477,6951.828906383173,-3508.469542072477,8060.037842703424,0.0,-0.0,8060.037842703424,core_leveraged
SMCL,SMCI,1.768424,337,ols,,0,,False,True,8.070299863815308,,1.0,False,False,False,False,False,False,False,True,False,1.376098,1.37017,0.467817,0.458195,0.796176,0.765339,0.0115,manual,0.0,0.03595,0.469825,0.437108,True,0.467817,0.467817,0.467817,0.442106,1.0,0.5,1.0,bucket_1,,False,,ETF_LS,6887.04072202055,-3894.451060390805,6887.04072202055,-3894.451060390805,7493.6997982242465,0.0,-0.0,7493.6997982242465,core_leveraged
TSMU,TSM,1.991383,359,ols,0.064483,25000,0.064483,False,False,60.85219955444336,0.064483,1.0,False,True,False,False,False,False,False,False,False,0.697735,0.696786,0.319238,0.31367,0.351192,0.348381,0.0115,manual,0.0,0.03595,0.168886,0.166945,True,0.319238,0.254755,0.254755,0.49784575,0.5974149,0.5,0.5974149,bucket_1,,False,0.064483,ETF_LS,2397.4633619244096,-1203.9187649610394,2397.4633619244096,-1203.9187649610394,5467.740536975403,0.0,-0.0,5467.740536975403,core_leveraged
UBRL,UBER,1.997798,408,ols,0.018782,20000,0.018782,False,False,17.19499969482422,0.018782,1.0,False,True,False,False,False,False,False,False,False,0.654834,0.656762,0.231812,0.227446,0.327503,0.328565,0.0115,manual,0.0,0.03595,0.154275,0.154969,True,0.231812,0.21303,0.21303,0.4994495,0.5993394,0.5,0.5993394,bucket_1,,False,0.018782,ETF_LS,3037.7264270976916,-1520.537325143829,3037.7264270976916,-1520.537325143829,3037.7264270976916,0.0,-0.0,3037.7264270976916,core_leveraged
VRTL,VRT,1.980047,270,ols,0.071223,31,0.071223,False,False,146.7657012939453,0.071223,1.0,False,True,False,False,False,False,False,True,False,1.10596,1.138249,0.529208,0.504455,0.567892,0.573883,0.0115,manual,0.0,0.03595,0.359646,0.366283,True,0.529208,0.457985,0.457985,0.49501175,0.5940141,0.5,0.5940141,bucket_1,,False,0.071223,ETF_LS,4846.848667253557,-2447.8452618819438,4846.848667253557,-2447.8452618819438,4846.848667253557,0.0,-0.0,4846.848667253557,core_leveraged
XBTY,IBIT,0.539691,236,ols,0.049928,8000,0.049928,False,False,7.230000019073486,0.049928,1.0,True,True,False,True,False,False,False,False,False,0.29081,0.288863,0.226909,0.239489,0.439246,0.438288,0.0125,manual,0.0,0.03595,0.019917,0.019813,True,0.226909,0.176981,0.176981,0.13492275,0.1619073,0.5,0.5,bucket_2,,False,0.049928,ETF_LS,3448.936804379849,-6390.576838190463,3448.936804379849,-6390.576838190463,16586.581428901547,0.0,-0.0,16586.581428901547,whitelist_stock
COYY,COIN,0.465418,184,ols,0.239021,150000,0.239021,False,False,4.199999809265137,0.239021,1.0,True,True,False,True,False,False,False,False,False,0.390098,0.382805,0.621564,0.651942,0.722539,0.735783,0.0125,manual,0.0,0.03595,0.058227,0.06063,True,0.621564,0.3825429999999999,0.3825429999999999,0.1163545,0.1396253999999999,0.5,0.5,bucket_2,,False,0.239021,ETF_LS,780.817797665881,-1677.6699604782818,780.817797665881,-1677.6699604782818,20747.407780595833,0.0,-0.0,20747.407780595833,whitelist_stock
HMYY,HIMS,0.254282,96,ols,0.0975719999999999,300,0.0975719999999999,False,False,7.775000095367432,0.0975719999999999,1.0,True,True,False,True,False,False,False,True,False,0.36636,0.347552,1.680664,1.759617,1.007282,1.015604,0.0125,manual,0.0,0.03595,0.081889,0.083485,True,1.680664,1.583092,1.583092,0.0635705,0.0762846,0.5,0.5,bucket_2,,False,0.0975719999999999,ETF_LS,43442.38377015696,-170843.33051555735,43442.38377015696,-170843.33051555735,54651.042640277854,0.0,-0.0,54651.042640277854,whitelist_stock
IOYY,IONQ,0.305311,115,ols,0.061554,6000,0.061554,False,False,9.489999771118164,0.061554,1.0,True,True,False,True,False,False,False,False,False,0.373597,0.370636,0.622879,0.732133,0.92686,0.961445,0.0125,manual,0.0,0.03595,0.078629,0.085554,True,0.622879,0.561325,0.561325,0.07632775,0.0915933,0.5,0.5,bucket_2,,False,0.061554,ETF_LS,16078.214862195233,-52661.760834674256,16078.214862195233,-52661.760834674256,29560.89759477265,0.0,-0.0,29560.89759477265,whitelist_stock
